independentRank,learningStage,userTier,masteryTarget,priorityScore,canonicalForm,displayForm,unitType,independentStudy,formOfCanonical,formRelationType,parentLexicalUnitId,sourceBookCount,sourceFamilyCount,qualityStatus,lexicalUnitId,prerequisiteLexicalUnitIds,formCandidates
30809,S6_on_demand,O,on_demand,106,lie lay lain,lie lay lain,multiword_expression,True,,,,1,1,unreviewed,lu:dca092637c95a13d6f,lu:17856591ebfa36fa4a;lu:c7e853927503e7d504,[]
30810,S6_on_demand,O,on_demand,106,life lives,life lives,multiword_expression,True,,,,1,1,unreviewed,lu:b6ecfdca21ddea7840,lu:ebd4d836f39b0bd305,[]
30811,S6_on_demand,O,on_demand,106,lingua franca,lingua franca,multiword_expression,True,,,,1,1,unreviewed,lu:b234b69d9797b8ed49,,[]
30812,S6_on_demand,O,on_demand,106,little less least,little less least,multiword_expression,True,,,,1,1,unreviewed,lu:985b9130e2ce7be58b,lu:1251b3c6c637f4c038;lu:234194f41642a31235;lu:b350c99886169a8ba8,[]
30813,S6_on_demand,O,on_demand,106,locker room,locker room,multiword_expression,True,,,,1,1,unreviewed,lu:19dee7c19350ba9e50,lu:bed7c9f79ed6bb5fd9;lu:8e2a3af29fdf0ca91d,[]
30814,S6_on_demand,O,on_demand,106,look at practice,look at practice,multiword_expression,True,,,,1,1,unreviewed,lu:f3b97e68cb6dfebb6e,lu:34c8f4830eaf000a3b;lu:b6dd4709f8f277b3a6;lu:5db63eede767e11d7a,[]
30815,S6_on_demand,O,on_demand,106,lose lost lost,lose lost lost,multiword_expression,True,,,,1,1,unreviewed,lu:81e07a8f05bab4af32,lu:44afecacf00950e7a9;lu:eb645ca7a73d4c5875,[]
30816,S6_on_demand,O,on_demand,106,lost & found,Lost & Found,multiword_expression,True,,,,1,1,unreviewed,lu:2a4699cbadbc94c18a,lu:eb645ca7a73d4c5875;lu:eaf8f3d5dfd6870c27,[]
30817,S6_on_demand,O,on_demand,106,lydia garcia,Lydia Garcia,multiword_expression,True,,,,1,1,unreviewed,lu:23f45318edccda9bd9,lu:0858c036229ebd0df6,[]
30818,S6_on_demand,O,on_demand,106,madam/ madame,madam/ madame,multiword_expression,True,,,,1,1,unreviewed,lu:cbfe95d42904f473aa,lu:e7f4874d8da00d376c;lu:0f7c511cb0a686a9d7,[]
30819,S6_on_demand,O,on_demand,106,magnum opus,magnum opus,multiword_expression,True,,,,1,1,unreviewed,lu:bae3f2d444019f5853,lu:64892f8eb1e0df6035,[]
30820,S6_on_demand,O,on_demand,106,make made made,make made made,multiword_expression,True,,,,1,1,unreviewed,lu:e3c66c9ffdfbd4c751,lu:1155efc055d8cbaf5c;lu:8f220e0697be2f5636,[]
30821,S6_on_demand,O,on_demand,106,man men,man men,multiword_expression,True,,,,1,1,unreviewed,lu:9bc77ef135c85cb3cb,lu:f859821186b83a84ad;lu:46168c0a028861dbfa,[]
30822,S6_on_demand,O,on_demand,106,manitou park,Manitou Park,multiword_expression,True,,,,1,1,unreviewed,lu:c168a3b76ef535f31b,lu:f320fbfac9bd44a56b,[]
30823,S6_on_demand,O,on_demand,106,many more most,many more most,multiword_expression,True,,,,1,1,unreviewed,lu:deceb950444bcdc827,lu:387471411746d488bb;lu:60ef4e51c0c0f559b3;lu:c3c3b47cb34f118e1a,[]
30824,S6_on_demand,O,on_demand,106,mathematics =math / maths,mathematics =math / maths,multiword_expression,True,,,,1,1,unreviewed,lu:660e7a8502799acfc0,lu:9b8f0871bb48089420;lu:4a3121bbd8d5596a1e;lu:d034ecdbeccc017b5c,[]
30825,S6_on_demand,O,on_demand,106,maths/mathematics studies,maths/mathematics studies,multiword_expression,True,,,,1,1,unreviewed,lu:b955e1e89755a3c5d1,lu:d034ecdbeccc017b5c;lu:9b8f0871bb48089420;lu:904052bd911a12051e,[]
30826,S6_on_demand,O,on_demand,106,may modal,may modal,multiword_expression,True,,,,1,1,unreviewed,lu:661a54d71f2931b2a8,lu:71c4da0e48a96f3eeb,[]
30827,S6_on_demand,O,on_demand,106,mea culpa,mea culpa,multiword_expression,True,,,,1,1,unreviewed,lu:b657d29508d52dd991,,[]
30828,S6_on_demand,O,on_demand,106,mean meant meant,mean meant meant,multiword_expression,True,,,,1,1,unreviewed,lu:3c1d17aa18e3e8f4b6,lu:54464a153607eee9e6;lu:ad284ce08919dc1e0c,[]
30829,S6_on_demand,O,on_demand,106,meet met met,meet met met,multiword_expression,True,,,,1,1,unreviewed,lu:b0922c99a355a43e95,lu:fc63f6b4e5eda5378f;lu:a1a5075a9bf0e72362,[]
30830,S6_on_demand,O,on_demand,106,melon seed,melon seed,multiword_expression,True,,,,1,1,unreviewed,lu:4e1a913da778cceb56,lu:ac6396bc7dad2b3677;lu:4ff2977ab20d0f686c,[]
30831,S6_on_demand,O,on_demand,106,memento mori,memento mori,multiword_expression,True,,,,1,1,unreviewed,lu:ddde04de52cc07e21d,lu:f9631cdb0167248a82,[]
30832,S6_on_demand,O,on_demand,106,michael lasane,Michael LaSane,multiword_expression,True,,,,1,1,unreviewed,lu:5de0868e3992f485fd,lu:651a171d08879e2419,[]
30833,S6_on_demand,O,on_demand,106,midas touch,midas touch,multiword_expression,True,,,,1,1,unreviewed,lu:08de6365c7f308a51f,lu:84e07811d7d19d390a,[]
30834,S6_on_demand,O,on_demand,106,middle east,Middle East,multiword_expression,True,,,,1,1,unreviewed,lu:7e2d2737ddf7680a41,lu:7c36aac8348504db24;lu:91e89a65956b9b6fa2,[]
30835,S6_on_demand,O,on_demand,106,milton kramer,Milton Kramer,multiword_expression,True,,,,1,1,unreviewed,lu:b69e9f590757807b0b,,[]
30836,S6_on_demand,O,on_demand,106,mistake mistook mistaken,mistake mistook mistaken,multiword_expression,True,,,,1,1,unreviewed,lu:bbdd93312b33834a5b,lu:33cc8c7ba30c684a1d;lu:495c762b3b4361715f,[]
30837,S6_on_demand,O,on_demand,106,modus operandi,modus operandi,multiword_expression,True,,,,1,1,unreviewed,lu:eebd01ff95ff9a0c4e,,[]
30838,S6_on_demand,O,on_demand,106,modus vivendi,modus vivendi,multiword_expression,True,,,,1,1,unreviewed,lu:0a2e6058a7236a0029,,[]
30839,S6_on_demand,O,on_demand,106,mom =mum,Mom =Mum,multiword_expression,True,,,,1,1,unreviewed,lu:49554d3058476672bb,lu:9a8f2c694b101f33b9;lu:573c5fc8b04a8d7ebc,[]
30840,S6_on_demand,O,on_demand,106,mommy = mummy,mommy = mummy,multiword_expression,True,,,,1,1,unreviewed,lu:d8bc62d7a68d6cbe66,lu:c15d460aff29db27d4;lu:a9b6acf111a312f292,[]
30841,S6_on_demand,O,on_demand,106,morning glory,morning glory,multiword_expression,True,,,,1,1,unreviewed,lu:7e122a4b25843759cb,lu:5589a44bff51fdb9d6;lu:aa5d78ea0ef26d37ac,[]
30842,S6_on_demand,O,on_demand,106,mouse mice,mouse mice,multiword_expression,True,,,,1,1,unreviewed,lu:6782e5bdfeb1ce4104,lu:01edca12db0613b906;lu:cd9f0bece6211829ac,[]
30843,S6_on_demand,O,on_demand,106,much more most,much more most,multiword_expression,True,,,,1,1,unreviewed,lu:9cc50fad9085b9c717,lu:1ff101d6e0c202d42d;lu:60ef4e51c0c0f559b3;lu:c3c3b47cb34f118e1a,[]
30844,S6_on_demand,O,on_demand,106,must modal,must modal,multiword_expression,True,,,,1,1,unreviewed,lu:38c84914d2b3911f31,lu:45b3f712415e577653,[]
30845,S6_on_demand,O,on_demand,106,nat nakasa,Nat Nakasa,multiword_expression,True,,,,1,1,unreviewed,lu:6848c270c12fe170e4,,[]
30846,S6_on_demand,O,on_demand,106,nature studies,nature studies,multiword_expression,True,,,,1,1,unreviewed,lu:e7e58fa73e9374855d,lu:e4748a773b60b52ace;lu:904052bd911a12051e,[]
30847,S6_on_demand,O,on_demand,106,new zealander,New Zealander,multiword_expression,True,,,,1,1,unreviewed,lu:7de5fef02f9617a104,lu:abea5007a3f2642440,[]
30848,S6_on_demand,O,on_demand,106,no more(...)than,no more(...)than,multiword_expression,True,,,,1,1,unreviewed,lu:b8625f267d8ec004ed,lu:cacac45cea534f59b2;lu:60ef4e51c0c0f559b3;lu:65c2aa495b3bdb2389,[]
30849,S6_on_demand,O,on_demand,106,no more(......)than,no more(......)than,multiword_expression,True,,,,1,1,unreviewed,lu:a31c325aa6cff1ef38,lu:cacac45cea534f59b2;lu:60ef4e51c0c0f559b3;lu:65c2aa495b3bdb2389,[]
30850,S6_on_demand,O,on_demand,106,no other......than,no other......than,multiword_expression,True,,,,1,1,unreviewed,lu:dfeb7cde1b550767a8,lu:cacac45cea534f59b2;lu:7613c140f4519e1be1;lu:65c2aa495b3bdb2389,[]
30851,S6_on_demand,O,on_demand,106,no other...than,no other...than,multiword_expression,True,,,,1,1,unreviewed,lu:dc0792895d46e1281c,lu:cacac45cea534f59b2;lu:7613c140f4519e1be1;lu:65c2aa495b3bdb2389,[]
30852,S6_on_demand,O,on_demand,106,non sequitur,non sequitur,multiword_expression,True,,,,1,1,unreviewed,lu:14c7e2a8819b5bd42d,lu:5210e1667228637fc3,[]
30853,S6_on_demand,O,on_demand,106,not (never) for a moment,not (never) for a moment,multiword_expression,True,,,,1,1,unreviewed,lu:adc1a77ca881cb4cb6,lu:76d05de1df010ef620;lu:ac44b236149a4847bc;lu:8447e4e424c7765a81;lu:bfe92de2f287800d71;lu:7b453bc208887b2ebc,[]
30854,S6_on_demand,O,on_demand,106,o put...to use,o put...to use,multiword_expression,True,,,,1,1,unreviewed,lu:4e5dc63966c9977fb7,lu:634ebc04a51fac8fbe;lu:14b1e4191022cc0f4d;lu:a1250868c524645dd1;lu:fb402b7b8702d481ee,[]
30855,S6_on_demand,O,on_demand,106,ocean county,Ocean County,multiword_expression,True,,,,1,1,unreviewed,lu:4c830b0f6bb3fe03da,lu:d01282d5b6a327223e;lu:a36ce2a350b350f447,[]
30856,S6_on_demand,O,on_demand,106,officer (e.g. prison/police),officer (e.g. prison/police),multiword_expression,True,,,,1,1,unreviewed,lu:96a0fd8bcac9fa8471,lu:5bec261dec5eef7f6a;lu:7bb874870847ea3c05;lu:9596968c9c33515cbf;lu:ace69d27a64b73b606;lu:a3793f0a70ddb3e7ae,[]
30857,S6_on_demand,O,on_demand,106,on (the) average,on (the) average,multiword_expression,True,,,,1,1,unreviewed,lu:d4909688fe00cb1ad8,lu:d199de8196e5f6abeb;lu:d936a4790ac5d24bc2;lu:e67c7c6f5831d94676,[]
30858,S6_on_demand,O,on_demand,106,on board,on board,multiword_expression,True,,,,1,1,unreviewed,lu:47b3abd4b4d51db6b1,lu:d199de8196e5f6abeb;lu:701090e8a527c92875,[]
30859,S6_on_demand,O,on_demand,106,on occasion,on occasion,multiword_expression,True,,,,1,1,unreviewed,lu:27be9c3884717c9d8c,lu:d199de8196e5f6abeb;lu:2c7864ebe6a7e0044d,[]
30860,S6_on_demand,O,on_demand,106,on one's head,on one's head,multiword_expression,True,,,,1,1,unreviewed,lu:40083a26034c6b597e,lu:d199de8196e5f6abeb;lu:b49a668e31287c0404,[]
30861,S6_on_demand,O,on_demand,106,on vacation,on vacation,multiword_expression,True,,,,1,1,unreviewed,lu:80809db908f9936047,lu:d199de8196e5f6abeb;lu:01a633ce7d3798c2be,[]
30862,S6_on_demand,O,on_demand,106,opening hours,opening hours,multiword_expression,True,,,,1,1,unreviewed,lu:61cd7512d74cc80f38,lu:e362f4c7bf4d8cedce,[]
30863,S6_on_demand,O,on_demand,106,over and over (again),over and over (again),multiword_expression,True,,,,1,1,unreviewed,lu:c3c2764510d8259db6,lu:45141bc2d3cb62d214;lu:f5018830ce658e2a60;lu:c6c7ae5028ecedead4,[]
30864,S6_on_demand,O,on_demand,106,ox oxen,ox oxen,multiword_expression,True,,,,1,1,unreviewed,lu:b61e36593c02720658,lu:d476c9854a60ad8228,[]
30865,S6_on_demand,O,on_demand,106,pandora's box,pandora's box,multiword_expression,True,,,,1,1,unreviewed,lu:021cfce8a3c43eff6f,lu:1f92b820e41a39cbda,[]
30866,S6_on_demand,O,on_demand,106,per se,per se,multiword_expression,True,,,,1,1,unreviewed,lu:8c36a999fb56c08dbd,lu:9d1f66b178715035f6,[]
30867,S6_on_demand,O,on_demand,106,phone = telephone,phone = telephone,multiword_expression,True,,,,1,1,unreviewed,lu:00060a859606bcfbd6,lu:45852b8a7472c416fc;lu:948138d4fdcd9f7ab1,[]
30868,S6_on_demand,O,on_demand,106,photo =photograph,photo =photograph,multiword_expression,True,,,,1,1,unreviewed,lu:02dce3ded3c3155d00,lu:c27684de43f73de37d;lu:63586edc9d1c2d07d1,[]
30869,S6_on_demand,O,on_demand,106,pop = popular,pop = popular,multiword_expression,True,,,,1,1,unreviewed,lu:16e594015ae828c658,lu:dc801cdeabdbf0d28b;lu:fcd8e7cd99a4aa6970,[]
30870,S6_on_demand,O,on_demand,106,pro bono,pro bono,multiword_expression,True,,,,1,1,unreviewed,lu:16c0154070b43dd97d,lu:a1a560a7116beb302f,[]
30871,S6_on_demand,O,on_demand,106,pro forma,pro forma,multiword_expression,True,,,,1,1,unreviewed,lu:696eff83d952dc9be6,lu:a1a560a7116beb302f,[]
30872,S6_on_demand,O,on_demand,106,professor (computer),professor (computer),multiword_expression,True,,,,1,1,unreviewed,lu:95f8d0d7fc23310eb2,lu:93d6c49b3cb7e5c085;lu:0f88aa475a6b5f06c8,[]
30873,S6_on_demand,O,on_demand,106,provide for,provide for,multiword_expression,True,,,,1,1,unreviewed,lu:768854d9cc7089c008,lu:a4ed9201102a43546f;lu:8447e4e424c7765a81,[]
30874,S6_on_demand,O,on_demand,106,provide somebody with,provide somebody with,multiword_expression,True,,,,1,1,unreviewed,lu:58c34f37fb45957d7a,lu:a4ed9201102a43546f;lu:d0299836652ef80e64;lu:f9d2533f26f3ba9b6e,[]
30875,S6_on_demand,O,on_demand,106,prudhoe bay,Prudhoe Bay,multiword_expression,True,,,,1,1,unreviewed,lu:f2ab03bb204fcd4a5f,lu:9f32da7933b338562a,[]
30876,S6_on_demand,O,on_demand,106,puerto rico,Puerto Rico,multiword_expression,True,,,,1,1,unreviewed,lu:4a0e0232e36b1286d4,,[]
30877,S6_on_demand,O,on_demand,106,put an end to,put an end to,multiword_expression,True,,,,1,1,unreviewed,lu:2848325457af01b59e,lu:14b1e4191022cc0f4d;lu:e6f77620e83f13ea7f;lu:77e3ed4c02cee01d10;lu:a1250868c524645dd1,[]
30878,S6_on_demand,O,on_demand,106,put aside,put aside,multiword_expression,True,,,,1,1,unreviewed,lu:b075e7622a7caff38c,lu:14b1e4191022cc0f4d;lu:54d52f6a4c57e3940c,[]
30879,S6_on_demand,O,on_demand,106,put......on record,put......on record,multiword_expression,True,,,,1,1,unreviewed,lu:5fbaf7bf93226881bf,lu:14b1e4191022cc0f4d;lu:d199de8196e5f6abeb;lu:e2e8116fe9e1ef1d54,[]
30880,S6_on_demand,O,on_demand,106,put......to use,put......to use,multiword_expression,True,,,,1,1,unreviewed,lu:68a49004b878d54aae,lu:14b1e4191022cc0f4d;lu:a1250868c524645dd1;lu:fb402b7b8702d481ee,[]
30881,S6_on_demand,O,on_demand,106,pyrrhic victory,pyrrhic victory,multiword_expression,True,,,,1,1,unreviewed,lu:8cd8a5523b00e28585,lu:5372ba937cfa9c7862,[]
30882,S6_on_demand,O,on_demand,106,quarter past,quarter past,multiword_expression,True,,,,1,1,unreviewed,lu:f867142ae7438a964b,lu:6c00e41d1e9e35601a;lu:5ef613094e9e5e6b35,[]
30883,S6_on_demand,O,on_demand,106,quarter to,quarter to,multiword_expression,True,,,,1,1,unreviewed,lu:6d633f2926bc6481ab,lu:6c00e41d1e9e35601a;lu:a1250868c524645dd1,[]
30884,S6_on_demand,O,on_demand,106,quid pro quo,quid pro quo,multiword_expression,True,,,,1,1,unreviewed,lu:cf9acddf55c5474ba5,lu:81b06861397a8f9fd7;lu:a1a560a7116beb302f,[]
30885,S6_on_demand,O,on_demand,106,race track,race track,multiword_expression,True,,,,1,1,unreviewed,lu:4e287ca152ed98e667,lu:38034741af521ec213;lu:23d077aa052b591004,[]
30886,S6_on_demand,O,on_demand,106,react to,react to,multiword_expression,True,,,,1,1,unreviewed,lu:a743443cf28abe1e12,lu:089020f0f2dbbae53d;lu:a1250868c524645dd1,[]
30887,S6_on_demand,O,on_demand,106,reason for,reason for,multiword_expression,True,,,,1,1,unreviewed,lu:24e1d64f716b3f1d44,lu:b4ad7d87761ce2082e;lu:8447e4e424c7765a81,[]
30888,S6_on_demand,O,on_demand,106,record holder,record holder,multiword_expression,True,,,,1,1,unreviewed,lu:f1c29c68a68341e136,lu:e2e8116fe9e1ef1d54;lu:68e8ea859804c08675,[]
30889,S6_on_demand,O,on_demand,106,reflect on,reflect on,multiword_expression,True,,,,1,1,unreviewed,lu:f05fa41064be0165d3,lu:1f865f51243e358fd8;lu:d199de8196e5f6abeb,[]
30890,S6_on_demand,O,on_demand,106,ride rode ridden,ride rode ridden,multiword_expression,True,,,,1,1,unreviewed,lu:5ed35476dfe5fde9b7,lu:e34046477ece31e6d6;lu:0559bbb03b2e7d3290,[]
30891,S6_on_demand,O,on_demand,106,rigor mortis,rigor mortis,multiword_expression,True,,,,1,1,unreviewed,lu:950d4068a41e2814e6,lu:d5cd3a15bf280e84b9,[]
30892,S6_on_demand,O,on_demand,106,ring rang rung,ring rang rung,multiword_expression,True,,,,1,1,unreviewed,lu:b9682baf7d824a486d,lu:b456ba1d562e0cd861;lu:a9d88d5be573253cd5;lu:efc9a6d32f1a53532b,[]
30893,S6_on_demand,O,on_demand,106,rise rose risen,rise rose risen,multiword_expression,True,,,,1,1,unreviewed,lu:670bae6648523326f3,lu:fe1812583fbe9f8cfd;lu:5b64458bfc69bd9132,[]
30894,S6_on_demand,O,on_demand,106,road sign,road sign,multiword_expression,True,,,,1,1,unreviewed,lu:6f791ddb433f00f449,lu:f9782646dfe4d6b75e;lu:e7319c87b6d95df51f,[]
30895,S6_on_demand,O,on_demand,106,rob sb. of sth,rob sb. of sth,multiword_expression,True,,,,1,1,unreviewed,lu:b3654e8e60bbf6c41a,lu:827b45e2e675fc543d;lu:76646312d20dfe302e,[]
30896,S6_on_demand,O,on_demand,106,rock concert,rock concert,multiword_expression,True,,,,1,1,unreviewed,lu:7e2b15b03fe9010da3,lu:fd07877b0a93ff04ca;lu:9e1268dc5ffdeb9350,[]
30897,S6_on_demand,O,on_demand,106,ross perot,Ross Perot,multiword_expression,True,,,,1,1,unreviewed,lu:7966d810e3c902134e,,[]
30898,S6_on_demand,O,on_demand,106,rubbish bin,rubbish bin,multiword_expression,True,,,,1,1,unreviewed,lu:67894e57dbb2837d52,lu:08dc098bab41a8bdb8;lu:5b895873a4107be4dc,[]
30899,S6_on_demand,O,on_demand,106,run ran run,run ran run,multiword_expression,True,,,,1,1,unreviewed,lu:24c250240b4640d3bd,lu:63ee03636dbd5fb803;lu:a0840d703cf25a49a3,[]
30900,S6_on_demand,O,on_demand,106,sault ste. marie,Sault Ste. Marie,multiword_expression,True,,,,1,1,unreviewed,lu:9fe7be0f9625283094,lu:0dddf596e7dabe4d8f,[]
30901,S6_on_demand,O,on_demand,106,say said said,say said said,multiword_expression,True,,,,1,1,unreviewed,lu:1cf770dfb03a10845e,lu:fff85352113cf88ecf;lu:e697f6a39764553b29,[]
30902,S6_on_demand,O,on_demand,106,school building,school building,multiword_expression,True,,,,1,1,unreviewed,lu:21a17ae2e189341685,lu:1ca334be4a5da4f8af;lu:78546c9e70a8cf3318,[]
30903,S6_on_demand,O,on_demand,106,security guard,security guard,multiword_expression,True,,,,1,1,unreviewed,lu:e111f2c1641f21a181,lu:87638c0c319181b7b7;lu:9945b46f7abcca8cb7,[]
30904,S6_on_demand,O,on_demand,106,see saw seen,see saw seen,multiword_expression,True,,,,1,1,unreviewed,lu:33fd422e8f7f712256,lu:23da835d80aec19e57;lu:8ad716c5e6cf9fcb4e,[]
30905,S6_on_demand,O,on_demand,106,seek sought sought,seek sought sought,multiword_expression,True,,,,1,1,unreviewed,lu:f40d9eff9eb5994dfc,lu:452c8fc9bb7d4f6470,[]
30906,S6_on_demand,O,on_demand,106,sell sold sold,sell sold sold,multiword_expression,True,,,,1,1,unreviewed,lu:cca5a5e0595f6d4111,lu:1c64ea4d87fef58dcd,[]
30907,S6_on_demand,O,on_demand,106,send sent sent,send sent sent,multiword_expression,True,,,,1,1,unreviewed,lu:5871047c846018018d,lu:d52743f709209df34f;lu:48b5d6d1a9076c8d1c,[]
30908,S6_on_demand,O,on_demand,106,set set set,set set set,multiword_expression,True,,,,1,1,unreviewed,lu:d374042fd10e6badb3,lu:69db19de3317d2ddf3,[]
30909,S6_on_demand,O,on_demand,106,set......as objective,set......as objective,multiword_expression,True,,,,1,1,unreviewed,lu:0f5ff7ec96cd6797ad,lu:69db19de3317d2ddf3;lu:65cceef0f97c3a6c18;lu:6bb7a60a6f825b16a3,[]
30910,S6_on_demand,O,on_demand,106,set...as objective,set...as objective,multiword_expression,True,,,,1,1,unreviewed,lu:f1f4b4a5c07946e016,lu:69db19de3317d2ddf3;lu:65cceef0f97c3a6c18;lu:6bb7a60a6f825b16a3,[]
30911,S6_on_demand,O,on_demand,106,shake shook shaken,shake shook shaken,multiword_expression,True,,,,1,1,unreviewed,lu:4490523c27b43c801b,lu:266a46100281f9e973,[]
30912,S6_on_demand,O,on_demand,106,shall should,shall should,multiword_expression,True,,,,1,1,unreviewed,lu:781926e3969d60fff4,lu:ca44e00afc8eb14325;lu:43ba6d3c219abec698,[]
30913,S6_on_demand,O,on_demand,106,shelf shelves,shelf shelves,multiword_expression,True,,,,1,1,unreviewed,lu:ffe2b678badce804bc,lu:e3a71ae232a9d2ee70,[]
30914,S6_on_demand,O,on_demand,106,sine qua non,sine qua non,multiword_expression,True,,,,1,1,unreviewed,lu:345f372f3ded001ed3,lu:5210e1667228637fc3,[]
30915,S6_on_demand,O,on_demand,106,sing sang sung,sing sang sung,multiword_expression,True,,,,1,1,unreviewed,lu:9f7d811828539bf108,lu:bc86424d99c6f611ef;lu:7bb5d7dab67d2c7c25,[]
30916,S6_on_demand,O,on_demand,106,sink sank sunk,sink sank sunk,multiword_expression,True,,,,1,1,unreviewed,lu:9bd07672da2bb19c26,lu:50ec8d8b1abaedf27e,[]
30917,S6_on_demand,O,on_demand,106,sit sat sat,sit sat sat,multiword_expression,True,,,,1,1,unreviewed,lu:6db3967eda5e567657,lu:0e62dc3e75531da41b,[]
30918,S6_on_demand,O,on_demand,106,sleep slept slept,sleep slept slept,multiword_expression,True,,,,1,1,unreviewed,lu:c52444add8d386b396,lu:56123b5d05145ae999;lu:560c40797ddf3e9109,[]
30919,S6_on_demand,O,on_demand,106,so far as... knows,so far as... knows,multiword_expression,True,,,,1,1,unreviewed,lu:1ed6fcddb2db4e02ef,lu:c6cfdc2a8595a4f0f4;lu:f7ad11af1f8f003e3f;lu:65cceef0f97c3a6c18,[]
30920,S6_on_demand,O,on_demand,106,so far as...knows,so far as...knows,multiword_expression,True,,,,1,1,unreviewed,lu:3e64fec9b516ef046d,lu:c6cfdc2a8595a4f0f4;lu:f7ad11af1f8f003e3f;lu:65cceef0f97c3a6c18,[]
30921,S6_on_demand,O,on_demand,106,soccer trainers,soccer trainers,multiword_expression,True,,,,1,1,unreviewed,lu:62ce140fc3f7699f25,lu:0cb766a4a7a9fd8884;lu:45970da57a4604c69b,[]
30922,S6_on_demand,O,on_demand,106,speak spoke spoken,speak spoke spoken,multiword_expression,True,,,,1,1,unreviewed,lu:49aff3ccf58df18c7f,lu:e5c53b3123cc04abe2;lu:cc91bcd7f2dc7a2647;lu:dff1ed342ed154778b,[]
30923,S6_on_demand,O,on_demand,106,spend spent spent,spend spent spent,multiword_expression,True,,,,1,1,unreviewed,lu:788cde83016ea7c11f,lu:a65c23e1dbed87b891;lu:61d04d0aed523b5b8c,[]
30924,S6_on_demand,O,on_demand,106,stainless steel,stainless steel,multiword_expression,True,,,,1,1,unreviewed,lu:e7e6f7d2dcd71cd28b,lu:7fc63d710356e1cdb8;lu:8ae0691a2c1b22b751,[]
30925,S6_on_demand,O,on_demand,106,stand stood stood,stand stood stood,multiword_expression,True,,,,1,1,unreviewed,lu:b63f330891d7fed6c9,lu:37e5617e182d923c66,[]
30926,S6_on_demand,O,on_demand,106,status quo,status quo,multiword_expression,True,,,,1,1,unreviewed,lu:f4beb575545a3efaed,lu:a8cf58c4575fd60931,[]
30927,S6_on_demand,O,on_demand,106,steal stole stolen,steal stole stolen,multiword_expression,True,,,,1,1,unreviewed,lu:756e1ae0adb11947bb,lu:5f998372dc12d3f310;lu:27df9d4df6d2e752e0,[]
30928,S6_on_demand,O,on_demand,106,stick stuck stuck,stick stuck stuck,multiword_expression,True,,,,1,1,unreviewed,lu:e3e5333818e895ff44,lu:33f5e58c3d76baf0c0;lu:76520d041ce967e3cf,[]
30929,S6_on_demand,O,on_demand,106,straight on,straight on,multiword_expression,True,,,,1,1,unreviewed,lu:8a6ebdc4052a9fe940,lu:d841b0366928fdb4ff;lu:d199de8196e5f6abeb,[]
30930,S6_on_demand,O,on_demand,106,swear swore sworn,swear swore sworn,multiword_expression,True,,,,1,1,unreviewed,lu:c783babe219e3713fb,lu:fdc1ee023c66782640,[]
30931,S6_on_demand,O,on_demand,106,sweep swept swept,sweep swept swept,multiword_expression,True,,,,1,1,unreviewed,lu:1d1178ebd2964ba809,lu:717dbed5068fda4e74,[]
30932,S6_on_demand,O,on_demand,106,swell swelled swollen,swell swelled swollen,multiword_expression,True,,,,1,1,unreviewed,lu:fc4f659188ebfcd93e,lu:5f8bf4f6fdf904639e;lu:e5e16f4d8c24ce0a2d,[]
